,brand_id,brand,model_id,name,image_small,image_large
155,sony,Sony,dsc-w90,Sony Cyber-shot DSC-W90,https://live.staticflickr.com/cameras/72157600292520960_model_small_661d5c5b4a.jpg,https://live.staticflickr.com/cameras/72157600292520960_model_large_6f333c18d6.jpg
156,sony,Sony,dsc-h7,Sony Cyber-shot DSC-H7,https://live.staticflickr.com/cameras/72157600293572960_model_small_6021856aeb.jpg,https://live.staticflickr.com/cameras/72157600293572960_model_large_dd19df69c4.jpg
157,sony,Sony,dsc-w170,Sony Cyber-shot DSC-W170,https://live.staticflickr.com/cameras/72157604122604187_model_small_ea8570b10f.jpg,https://live.staticflickr.com/cameras/72157604122604187_model_large_7db099e84d.jpg
158,sony,Sony,dsc-w30,Sony Cyber-shot DSC-W30,https://live.staticflickr.com/cameras/39_model_small_b9e13938d5.jpg,https://live.staticflickr.com/cameras/39_model_large_3bbdd5c007.jpg
159,sony,Sony,dsc-w50,Sony Cyber-shot DSC-W50,https://live.staticflickr.com/cameras/71_model_small_7eb1819454.jpg,https://live.staticflickr.com/cameras/71_model_large_80052eb861.jpg
160,sony,Sony,dsc-w5,Sony Cyber-shot DSC-W5,https://live.staticflickr.com/cameras/391_model_small_292c3be8d3.jpg,https://live.staticflickr.com/cameras/391_model_large_b2bec110af.jpg
161,sony,Sony,dsc-tx1,Sony DSC-TX1,https://live.staticflickr.com/cameras/72157621997897147_model_small_cf9954c380.jpg,https://live.staticflickr.com/cameras/72157621997897147_model_large_2002bd0c7d.jpg
162,sony,Sony,dslr-a500,Sony DSLR-A500,https://live.staticflickr.com/cameras/72157622230763098_model_small_d865651acd.jpg,https://live.staticflickr.com/cameras/72157622230763098_model_large_3393d65915.jpg
163,sony,Sony,dsc-h20,Sony DSC-H20,https://live.staticflickr.com/cameras/72157614964690955_model_small_b4f9e9fdfc.jpg,https://live.staticflickr.com/cameras/72157614964690955_model_large_2b44c7ee81.jpg
164,sony,Sony,dsc-h3,Sony DSC-H3,https://live.staticflickr.com/cameras/72157601898713159_model_small_4f226ed4ca.jpg,https://live.staticflickr.com/cameras/72157601898713159_model_large_09cdafbb2a.jpg
165,sony,Sony,dsc-w290,Sony DSC-W290,https://live.staticflickr.com/cameras/72157615257841547_model_small_df2e06e479.jpg,https://live.staticflickr.com/cameras/72157615257841547_model_large_2e5b341ab4.jpg
166,sony,Sony,dsc-s600,Sony Cyber-shot DSC-S600,https://live.staticflickr.com/cameras/181_model_small_4bf0e472b1.jpg,https://live.staticflickr.com/cameras/181_model_large_2e8e56f93a.jpg
167,sony,Sony,dsc-w200,Sony Cyber-shot DSC-W200,https://live.staticflickr.com/cameras/72157600293860720_model_small_9de452710a.jpg,https://live.staticflickr.com/cameras/72157600293860720_model_large_c6e4995fa9.jpg
168,sony,Sony,dsc-h55,Sony DSC-H55,https://live.staticflickr.com/cameras/72157623709475836_model_small_01f86869a9.jpg,https://live.staticflickr.com/cameras/72157623709475836_model_large_c7b8c91f0b.jpg
169,sony,Sony,dsc-w100,Sony Cyber-shot DSC-W100,https://live.staticflickr.com/cameras/845_model_small_4a9f878c92.jpg,https://live.staticflickr.com/cameras/845_model_large_5c7b485b4c.jpg
170,sony,Sony,dsc-h70,Sony DSC-H70,https://live.staticflickr.com/cameras/72157626149525237_model_small_6dba358599.jpg,https://live.staticflickr.com/cameras/72157626149525237_model_large_7a58df6e8e.jpg
171,sony,Sony,dsc-p73,Sony Cyber-shot DSC-P73,https://live.staticflickr.com/cameras/109_model_small_8853a5c777.jpg,https://live.staticflickr.com/cameras/109_model_large_521922fca4.jpg
172,sony,Sony,dsc-t1,Sony Cyber-shot DSC-T1,https://live.staticflickr.com/cameras/25_model_small_0703f0989d.jpg,https://live.staticflickr.com/cameras/25_model_large_28acc5cc0f.jpg
173,sony,Sony,dsc-w330,Sony DSC-W330,,
174,sony,Sony,dslr-a290,Sony DSLR-A290,https://live.staticflickr.com/cameras/72157624304496547_model_small_8cd7363ea6.jpg,https://live.staticflickr.com/cameras/72157624304496547_model_large_1a54dfcc73.jpg
175,sony,Sony,dsc-s730,Sony Cyber-shot DSC-S730,https://live.staticflickr.com/cameras/72157603578969907_model_small_5c692a04ab.jpg,https://live.staticflickr.com/cameras/72157603578969907_model_large_80fc65852b.jpg
176,sony,Sony,dsc-w180,Sony DSC-W180,https://live.staticflickr.com/cameras/72157620256891318_model_small_6009bbaa7a.jpg,https://live.staticflickr.com/cameras/72157620256891318_model_large_41acdc3b45.jpg
177,sony,Sony,dsc-w7,Sony Cyber-shot DSC-W7,https://live.staticflickr.com/cameras/731_model_small_9bb2178e9c.jpg,https://live.staticflickr.com/cameras/731_model_large_f2011b1f49.jpg
178,sony,Sony,dsc-w220,Sony DSC-W220,https://live.staticflickr.com/cameras/72157613091248347_model_small_f9b66ab3ba.jpg,https://live.staticflickr.com/cameras/72157613091248347_model_large_a490a65e8d.jpg
179,sony,Sony,dsc-w35,Sony Cyber-shot DSC-W35,https://live.staticflickr.com/cameras/72157600288617829_model_small_ca535c8d83.jpg,https://live.staticflickr.com/cameras/72157600288617829_model_large_9bbdf65e65.jpg
180,sony,Sony,dsc-t7,Sony Cyber-shot DSC-T7,https://live.staticflickr.com/cameras/5_model_small_4e4e6ee1b8.jpg,https://live.staticflickr.com/cameras/5_model_large_63132e9a51.jpg
181,sony,Sony,dsc-w350,Sony DSC-W350,,
182,sony,Sony,dsc-v3,Sony Cyber-shot DSC-V3,https://live.staticflickr.com/cameras/419_model_small_eb72e75670.jpg,https://live.staticflickr.com/cameras/419_model_large_9b0a67d114.jpg
183,sony,Sony,xperia_z2,Sony Xperia Z2,https://live.staticflickr.com/cameras/72157640648149694_model_small_63d2378b0d.jpg,https://live.staticflickr.com/cameras/72157640648149694_model_large_c8f69ae82a.jpg
184,sony,Sony,dsc-hx10v,Sony DSC-HX10V,https://live.staticflickr.com/cameras/72157629369735832_model_small_b0387abe41.jpg,https://live.staticflickr.com/cameras/72157629369735832_model_large_e60f25c4e3.jpg
185,sony,Sony,dsc-p92,Sony Cyber-shot DSC-P92,,
186,sony,Sony,dsc-t100,Sony Cyber-shot DSC-T100,https://live.staticflickr.com/cameras/72157600291535331_model_small_5516640566.jpg,https://live.staticflickr.com/cameras/72157600291535331_model_large_befea5c919.jpg
187,sony,Sony,dsc-w320,Sony DSC-W320,,
188,sony,Sony,dsc-p8,Sony Cyber-shot DSC-P8,,
189,sony,Sony,xperia_z1,Sony Xperia Z1,https://live.staticflickr.com/cameras/72157636980877215_model_small_4bcf0dfa85.jpg,https://live.staticflickr.com/cameras/72157636980877215_model_large_ba315a0cda.jpg
190,sony,Sony,dsc-wx1,Sony DSC-WX1,https://live.staticflickr.com/cameras/72157622003029014_model_small_894bfab6bd.jpg,https://live.staticflickr.com/cameras/72157622003029014_model_large_f19e4e4cb5.jpg
191,sony,Sony,dsc-qx10,Sony DSC-QX10,https://live.staticflickr.com/cameras/72157635393288255_model_small_e05bc50eec.jpg,https://live.staticflickr.com/cameras/72157635393288255_model_large_572271d5dc.jpg
192,sony,Sony,dsc-w210,Sony DSC-W210,https://live.staticflickr.com/cameras/72157613562948640_model_small_a50209d8d3.jpg,https://live.staticflickr.com/cameras/72157613562948640_model_large_832e3805b9.jpg
193,sony,Sony,dsc-wx300,Sony DSC-WX300,https://live.staticflickr.com/cameras/72157632986396639_model_small_6f2ebccbb0.jpg,https://live.staticflickr.com/cameras/72157632986396639_model_large_20313f9467.jpg
194,sony,Sony,dsc-w150,Sony Cyber-shot DSC-W150,https://live.staticflickr.com/cameras/72157604652434545_model_small_13e9dff31c.jpg,https://live.staticflickr.com/cameras/72157604652434545_model_large_a4a3225962.jpg
195,sony,Sony,xperia-z,Sony Xperia Z,https://live.staticflickr.com/cameras/72157632533066234_model_small_7cce062fe8.jpg,https://live.staticflickr.com/cameras/72157632533066234_model_large_d630af1af8.jpg
196,sony,Sony,dsc-w230,Sony DSC-W230,https://live.staticflickr.com/cameras/72157615327089625_model_small_3844c6b8dc.jpg,https://live.staticflickr.com/cameras/72157615327089625_model_large_4d509277e6.jpg
197,sony,Sony,dsc-w300,Sony Cyber-shot DSC-W300,https://live.staticflickr.com/cameras/72157604818957130_model_small_2404c5332e.jpg,https://live.staticflickr.com/cameras/72157604818957130_model_large_2003572d87.jpg
198,sony,Sony,dsc-p93,Sony Cyber-shot DSC-P93,https://live.staticflickr.com/cameras/676_model_small_16d8a0d5be.jpg,https://live.staticflickr.com/cameras/676_model_large_c8d3d49f7a.jpg
199,sony,Sony,dsc-s40,Sony Cyber-shot DSC-S40,https://live.staticflickr.com/cameras/604_model_small_d0e8e3cdbc.jpg,https://live.staticflickr.com/cameras/604_model_large_b8d1fe5d97.jpg
200,sony,Sony,dsc-t5,Sony Cyber-shot DSC-T5,https://live.staticflickr.com/cameras/428_model_small_2e3c75965f.jpg,https://live.staticflickr.com/cameras/428_model_large_bf087deee9.jpg
201,sony,Sony,dsc-s80,Sony Cyber-shot DSC-S80,,
202,sony,Sony,dsc-tx10,Sony DSC-TX10,https://live.staticflickr.com/cameras/72157626251539484_model_small_70a23287f1.jpg,https://live.staticflickr.com/cameras/72157626251539484_model_large_8206e806ed.jpg
203,sony,Sony,dsc-t30,Sony Cyber-shot DSC-T30,https://live.staticflickr.com/cameras/415_model_small_0fb3bc3700.jpg,https://live.staticflickr.com/cameras/415_model_large_c85f5f379d.jpg
204,sony,Sony,dsc-s650,Sony Cyber-shot DSC-S650,https://live.staticflickr.com/cameras/72157600288660523_model_small_403d29511d.jpg,https://live.staticflickr.com/cameras/72157600288660523_model_large_98cd37630b.jpg
205,sony,Sony,dsc-hx30v,Sony DSC-HX30V,https://live.staticflickr.com/cameras/72157629629856531_model_small_76548bd04b.jpg,https://live.staticflickr.com/cameras/72157629629856531_model_large_b5e2d73833.jpg
206,sony,Sony,dsc-t300,Sony Cyber-shot DSC-T300,https://live.staticflickr.com/cameras/72157604102665931_model_small_a74f329e25.jpg,https://live.staticflickr.com/cameras/72157604102665931_model_large_bcfe601492.jpg
207,sony,Sony,dsc-w530,Sony DSC-W530,https://live.staticflickr.com/cameras/72157625838596478_model_small_d5f7883343.jpg,https://live.staticflickr.com/cameras/72157625838596478_model_large_ba285e54e4.jpg
208,sony,Sony,dsc-t20,Sony Cyber-shot DSC-T20,https://live.staticflickr.com/cameras/72157600292939792_model_small_38d2d22ecf.jpg,https://live.staticflickr.com/cameras/72157600292939792_model_large_733869bd45.jpg
209,sony,Sony,dsc-p41,Sony Cyber-shot DSC-P41,https://live.staticflickr.com/cameras/258_model_small_61c7b8d806.jpg,https://live.staticflickr.com/cameras/258_model_large_be2e99895e.jpg
210,sony,Sony,dsc-w130,Sony Cyber-shot DSC-W130,https://live.staticflickr.com/cameras/72157604029970313_model_small_882fde11db.jpg,https://live.staticflickr.com/cameras/72157604029970313_model_large_271347d775.jpg
211,sony,Sony,dslr-a380,Sony DSLR-A380,https://live.staticflickr.com/cameras/72157618502322579_model_small_d2635c7d45.jpg,https://live.staticflickr.com/cameras/72157618502322579_model_large_d0fcaff4d4.jpg
212,sony,Sony,dsc-p93a,Sony Cyber-shot DSC-P93A,,
213,sony,Sony,dsc-t90,Sony DSC-T90,https://live.staticflickr.com/cameras/72157615729722637_model_small_69eccc44e4.jpg,https://live.staticflickr.com/cameras/72157615729722637_model_large_a10e1b7518.jpg
214,sony,Sony,dsc-p43,Sony Cyber-shot DSC-P43,,
215,sony,Sony,dsc-s700,Sony Cyber-shot DSC-S700,https://live.staticflickr.com/cameras/72157600292317981_model_small_5672e6791d.jpg,https://live.staticflickr.com/cameras/72157600292317981_model_large_973f17b42d.jpg
216,sony,Sony,dsc-t33,Sony Cyber-shot DSC-T33,https://live.staticflickr.com/cameras/492_model_small_6349fea662.jpg,https://live.staticflickr.com/cameras/492_model_large_498599a725.jpg
217,sony,Sony,dsc-w710,Sony DSC-W710,https://live.staticflickr.com/cameras/72157632640461351_model_small_bb4cd7ccae.jpg,https://live.staticflickr.com/cameras/72157632640461351_model_large_829a7c00bd.jpg
218,sony,Sony,dsc-t700,Sony DSC-T700,https://live.staticflickr.com/cameras/72157606748593578_model_small_bf483aa5c2.jpg,https://live.staticflickr.com/cameras/72157606748593578_model_large_584d509322.jpg
219,sony,Sony,dsc-w510,Sony DSC-W510,https://live.staticflickr.com/cameras/72157625991349512_model_small_780598e478.jpg,https://live.staticflickr.com/cameras/72157625991349512_model_large_61f51f291c.jpg
220,sony,Sony,dsc-s750,Sony Cyber-shot DSC-S750,https://live.staticflickr.com/cameras/72157604098360512_model_small_d734fe1e45.jpg,https://live.staticflickr.com/cameras/72157604098360512_model_large_78f8a0dbc6.jpg
221,sony,Sony,dsc-w370,Sony DSC-W370,,
222,sony,Sony,dsc-tx5,Sony DSC-TX5,https://live.staticflickr.com/cameras/72157623521398740_model_small_155a90ff3f.jpg,https://live.staticflickr.com/cameras/72157623521398740_model_large_62e57dd085.jpg
223,sony,Sony,dsc-t3,Sony Cyber-shot DSC-T3,https://live.staticflickr.com/cameras/137_model_small_88223bd88a.jpg,https://live.staticflickr.com/cameras/137_model_large_912db396f1.jpg
224,sony,Sony,dsc-t2,Sony Cyber-shot DSC-T2,https://live.staticflickr.com/cameras/72157603062957868_model_small_ee15bcbb56.jpg,https://live.staticflickr.com/cameras/72157603062957868_model_large_0190a6ddb5.jpg
225,sony,Sony,dsc-s500,Sony Cyber-shot DSC-S500,https://live.staticflickr.com/cameras/1306_model_small_8c679f6439.jpg,https://live.staticflickr.com/cameras/1306_model_large_0618746f01.jpg
226,sony,Sony,dsc-t77,Sony Cyber-shot DSC-T77,https://live.staticflickr.com/cameras/72157607187067721_model_small_e321c6b311.jpg,https://live.staticflickr.com/cameras/72157607187067721_model_large_65e1bb67ee.jpg
227,sony,Sony,mvc-cd500,Sony Mavica MVC-CD500,https://live.staticflickr.com/cameras/1824_model_small_b4954d17cb.jpg,https://live.staticflickr.com/cameras/1824_model_large_870c0499c1.jpg
228,sony,Sony,dsc-w17,Sony Cyber-shot DSC-W17,,
229,sony,Sony,dsc-s60,Sony Cyber-shot DSC-S60,https://live.staticflickr.com/cameras/725_model_small_5d83c9a915.jpg,https://live.staticflickr.com/cameras/725_model_large_2ae9ee9c8d.jpg
230,sony,Sony,d5833,Sony D5833,https://live.staticflickr.com/cameras/72157647192354709_model_small_97f3f69baf.jpg,https://live.staticflickr.com/cameras/72157647192354709_model_large_7af5dd5e75.jpg
231,sony,Sony,dsc-s930,Sony DSC-S930,https://live.staticflickr.com/cameras/72157616772193608_model_small_76237d525e.jpg,https://live.staticflickr.com/cameras/72157616772193608_model_large_4328464d87.jpg
232,sony,Sony,dsc-w380,Sony DSC-W380,,
233,sony,Sony,xperia_m4,Sony E2306,https://live.staticflickr.com/cameras/72157654876907698_model_small_a3cd05d4bf.jpg,https://live.staticflickr.com/cameras/72157654876907698_model_large_dc8c087290.jpg
234,sony,Sony,dsc-w215,Sony DSC-W215,,
235,sony,Sony,dsc-tx7,Sony DSC-TX7,,
236,sony,Sony,dsc-w270,Sony DSC-W270,https://live.staticflickr.com/cameras/72157615637709753_model_small_c88941f2c6.jpg,https://live.staticflickr.com/cameras/72157615637709753_model_large_0e137596d9.jpg
237,sony,Sony,xperia_t,xperia t,https://live.staticflickr.com/cameras/72157630576392784_model_small_20c62804fd.jpg,https://live.staticflickr.com/cameras/72157630576392784_model_large_b01a20b34f.jpg
238,sony,Sony,dsc-s780,Sony Cyber-shot DSC-S780,https://live.staticflickr.com/cameras/72157604597321240_model_small_89e9f0e682.jpg,https://live.staticflickr.com/cameras/72157604597321240_model_large_4c0bd92d41.jpg
239,sony,Sony,dsc-t50,Sony Cyber-shot DSC-T50,https://live.staticflickr.com/cameras/24507_model_small_c8a4ec1ac7.jpg,https://live.staticflickr.com/cameras/24507_model_large_f1529a6170.jpg
240,sony,Sony,dcr-trv730,Sony DCR-TRV730,https://live.staticflickr.com/cameras/978_model_small_3eecf5db3a.jpg,https://live.staticflickr.com/cameras/978_model_large_1b86a47e82.jpg
241,sony,Sony,dsc-p12,Sony Cyber-shot DSC-P12,,
242,sony,Sony,dcr-trv30e,Sony DCR-TRV30E,,
243,sony,Sony,xperia_sp,Sony Xperia SP,https://live.staticflickr.com/cameras/72157632908967834_model_small_f27f733216.jpg,https://live.staticflickr.com/cameras/72157632908967834_model_large_3788d83bd4.jpg
244,sony,Sony,dsc-f88,Sony Cyber-shot DSC-F88,,
245,sony,Sony,hdr-sr7e,Sony HDR-SR7E,https://live.staticflickr.com/cameras/72157600857952788_model_small_f2673889da.jpg,https://live.staticflickr.com/cameras/72157600857952788_model_large_b2a6b65654.jpg
246,sony,Sony,dsc-w190,Sony DSC-W190,https://live.staticflickr.com/cameras/72157621015263117_model_small_f8631c95e0.jpg,https://live.staticflickr.com/cameras/72157621015263117_model_large_07e797b944.jpg
247,sony,Sony,xperia-l,xperia l,https://live.staticflickr.com/cameras/72157633273875251_model_small_681f06d3a8.jpg,https://live.staticflickr.com/cameras/72157633273875251_model_large_54173ed7a9.jpg
248,sony,Sony,dsc-w40,Sony Cyber-shot DSC-W40,,
249,sony,Sony,dcr-dvd403,Sony DCR-DVD403,https://live.staticflickr.com/cameras/2517_model_small_eb521fb2c7.jpg,https://live.staticflickr.com/cameras/2517_model_large_54c9136089.jpg
250,sony,Sony,dsc-p120,Sony Cyber-shot DSC-P120,,
251,sony,Sony,mvc-cd350,Sony Mavica MVC-CD350,https://live.staticflickr.com/cameras/764_model_small_ee61e904a5.jpg,https://live.staticflickr.com/cameras/764_model_large_1721ceb059.jpg
252,sony,Sony,dcr-trv33,Sony DCR-TRV33,https://live.staticflickr.com/cameras/1861_model_small_b63b4b74a8.jpg,https://live.staticflickr.com/cameras/1861_model_large_62d7c0f178.jpg
253,sony,Sony,dsc-w15,Sony Cyber-shot DSC-W15,,
254,sony,Sony,dsc-u60,Sony Cyber-shot DSC-U60,,
255,sony,Sony,xperia-z1,xperia z1,https://live.staticflickr.com/cameras/72157634614645014_model_small_8fe332b9bb.jpg,https://live.staticflickr.com/cameras/72157634614645014_model_large_8e1a14dd97.jpg
256,sony,Sony,dsc-w12,Sony Cyber-shot DSC-W12,,
257,sony,Sony,hdr-sr11,Sony HDR-SR11,,
258,sony,Sony,dsc-u30,Sony Cyber-shot DSC-U30,https://live.staticflickr.com/cameras/387_model_small_2c71615f8c.jpg,https://live.staticflickr.com/cameras/387_model_large_b01952d00f.jpg
259,sony,Sony,xperia_v,xperia v,https://live.staticflickr.com/cameras/72157631898260814_model_small_ff577ff8eb.jpg,https://live.staticflickr.com/cameras/72157631898260814_model_large_4810ffa6c6.jpg
260,sony,Sony,dcr-hc40e,Sony DCR-HC40E,https://live.staticflickr.com/cameras/1576_model_small_350edd1080.jpg,https://live.staticflickr.com/cameras/1576_model_large_85d21e0f34.jpg
261,sony,Sony,dsc-l1,Sony Cyber-shot DSC-L1,https://live.staticflickr.com/cameras/108_model_small_6ec592e6cd.jpg,https://live.staticflickr.com/cameras/108_model_large_2db1233e26.jpg
262,sony,Sony,xperia_z,Sony Xperia Z,https://live.staticflickr.com/cameras/72157634784612296_model_small_2a03cf5e24.jpg,https://live.staticflickr.com/cameras/72157634784612296_model_large_bd114fa104.jpg
263,sony,Sony,hdr-xr520v,Sony HDR-XR520V,https://live.staticflickr.com/cameras/72157615035408768_model_small_3d25e6064f.jpg,https://live.staticflickr.com/cameras/72157615035408768_model_large_0e7b34e505.jpg
264,sony,Sony,dsc-w85,Sony Cyber-shot DSC-W85,,
265,sony,Sony,dsc-w115,Sony DSC-W115,,
266,sony,Sony,dcr-trv320,Sony DCR-TRV320,,
267,sony,Sony,dsc-s980,Sony DSC-S980,https://live.staticflickr.com/cameras/72157615394119740_model_small_14176cd0d9.jpg,https://live.staticflickr.com/cameras/72157615394119740_model_large_aa9216afaf.jpg
268,sony,Sony,xperia_z_ultra,Sony Xperia Z Ultra,https://live.staticflickr.com/cameras/72157634464884717_model_small_d96457e0c5.jpg,https://live.staticflickr.com/cameras/72157634464884717_model_large_0ca866626e.jpg
269,sony,Sony,xperia_m2,Sony Xperia M2,https://live.staticflickr.com/cameras/72157644287230716_model_small_e03a264f31.jpg,https://live.staticflickr.com/cameras/72157644287230716_model_large_4e64ecc4ab.jpg
